lat,long,id_garagem,nome_empresa,tipo,ativa
-22.8541185916201,-43.2513739658787,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8538481978547,-43.2518065959034,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8537481521615,-43.2519877597262,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8537062411279,-43.2520702298246,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8537021852214,-43.2521243085777,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8537265206603,-43.2521675715802,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8539090364519,-43.252239225928,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8541605026537,-43.2523135842135,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8546242279614,-43.2523609031224,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8547688886258,-43.2523527913094,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8548702862879,-43.2523027684629,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.8549243650409,-43.2521959629255,50,Viacao Normandy do Triangulo Ltda.,NA,1
-22.9039392956334,-43.2157124159604,51,Viacao Redentor Ltda.,G2,1
-22.9043332129648,-43.216730920363,51,Viacao Redentor Ltda.,G2,1
-22.9047388819958,-43.2165158009203,51,Viacao Redentor Ltda.,G2,1
-22.904820113315,-43.2164887238139,51,Viacao Redentor Ltda.,G2,1
-22.904868250393,-43.2165263309061,51,Viacao Redentor Ltda.,G2,1
-22.9050987189938,-43.2172304755307,51,Viacao Redentor Ltda.,G2,1
-22.9056158165115,-43.217002952623,51,Viacao Redentor Ltda.,G2,1
-22.9055199184264,-43.2166118388641,51,Viacao Redentor Ltda.,G2,1
-22.9054461394815,-43.2162677757328,51,Viacao Redentor Ltda.,G2,1
-22.9054364690863,-43.2160808147602,51,Viacao Redentor Ltda.,G2,1
-22.9054784958513,-43.215436764975,51,Viacao Redentor Ltda.,G2,1
-22.9055064325484,-43.2152046754917,51,Viacao Redentor Ltda.,G2,1
-22.905596627136,-43.2144834715321,51,Viacao Redentor Ltda.,G2,1
-22.9056316039703,-43.214177074464,51,Viacao Redentor Ltda.,G2,1
-22.9055546549349,-43.2141966614911,51,Viacao Redentor Ltda.,G2,1
-22.9054772714216,-43.2142538400759,51,Viacao Redentor Ltda.,G2,1
-22.9041943350499,-43.2151019153572,51,Viacao Redentor Ltda.,G2,1
-22.9037942419652,-43.2153633307591,51,Viacao Redentor Ltda.,G2,1
-22.9039392956334,-43.2157124159604,51,Viacao Redentor Ltda.,G2,1
-22.8428979331383,-43.254850994501,52,NA,NA,NA
-22.8430553010526,-43.2545286287128,52,NA,NA,NA
-22.8432341717542,-43.2541369548549,52,NA,NA,NA
-22.8430340681034,-43.2540296265331,52,NA,NA,NA
-22.8421765353244,-43.253561913052,52,NA,NA,NA
-22.8414719366672,-43.2531744862136,52,NA,NA,NA
-22.8414270302895,-43.2531239665387,52,NA,NA,NA
-22.8414522901269,-43.253093093404,52,NA,NA,NA
-22.8413203776423,-43.2529106612443,52,NA,NA,NA
-22.840955513323,-43.2532530723747,52,NA,NA,NA
-22.8405780971011,-43.2535922731244,52,NA,NA,NA
-22.8407979587266,-43.25387895544,52,NA,NA,NA
-22.8407656261346,-43.2539091325259,52,NA,NA,NA
-22.8428979331383,-43.254850994501,52,NA,NA,NA
-22.843270342528,-43.2485862807875,53,NA,NA,NA
-22.8433024934919,-43.2487180997395,53,NA,NA,NA
-22.843707595637,-43.2488756394626,53,NA,NA,NA
-22.8438522749746,-43.2489978131254,53,NA,NA,NA
-22.8440258901796,-43.2491553528485,53,NA,NA,NA
-22.8441962902883,-43.2492614510294,53,NA,NA,NA
-22.8442991733728,-43.2492710963185,53,NA,NA,NA
-22.8444052715536,-43.249184288716,53,NA,NA,NA
-22.8444920791561,-43.2490878358243,53,NA,NA,NA
-22.8447074906143,-43.2484737524138,53,NA,NA,NA
-22.8447428566746,-43.2483322881727,53,NA,NA,NA
-22.8447332113854,-43.2482776315341,53,NA,NA,NA
-22.8446978453251,-43.248235835281,53,NA,NA,NA
-22.8446528339756,-43.2482326201846,53,NA,NA,NA
-22.8445724565659,-43.2482454805702,53,NA,NA,NA
-22.8442863129872,-43.2482647711485,53,NA,NA,NA
-22.8440419656616,-43.2482744164377,53,NA,NA,NA
-22.8438587051673,-43.2482454805702,53,NA,NA,NA
-22.8435950672634,-43.248219759799,53,NA,NA,NA
-22.8435211200464,-43.2482004692207,53,NA,NA,NA
-22.8434568181186,-43.2482519107629,53,NA,NA,NA
-22.843270342528,-43.2485862807875,53,NA,NA,NA
-22.9659136956907,-43.3917344064084,54,BRT Rio,G2,1
-22.9655739120176,-43.3909320256863,54,BRT Rio,G2,1
-22.9646405303614,-43.3913987165144,54,BRT Rio,G2,1
-22.9644685916352,-43.3914437480856,54,BRT Rio,G2,1
-22.9643744347138,-43.3914805920983,54,BRT Rio,G2,1
-22.9642188711044,-43.3915624676822,54,BRT Rio,G2,1
-22.9643334969218,-43.3923443795083,54,BRT Rio,G2,1
-22.9649107197882,-43.3922092847949,54,BRT Rio,G2,1
-22.9650990336311,-43.3921683470029,54,BRT Rio,G2,1
-22.9659136956907,-43.3917344064084,54,BRT Rio,G2,1
-22.83053,-43.32301,55,Viacao Madureira Candelaria Ltda.,NA,1
-22.83053,-43.32442,55,Viacao Madureira Candelaria Ltda.,NA,1
-22.8318,-43.32442,55,Viacao Madureira Candelaria Ltda.,NA,1
-22.8318,-43.32301,55,Viacao Madureira Candelaria Ltda.,NA,1
-22.83053,-43.32301,55,Viacao Madureira Candelaria Ltda.,NA,1
-22.9149,-43.25044,56,Transporte Estrela Azul S/A,G1,1
-22.9149,-43.25119,56,Transporte Estrela Azul S/A,G1,1
-22.91587,-43.25119,56,Transporte Estrela Azul S/A,G1,1
-22.91587,-43.25044,56,Transporte Estrela Azul S/A,G1,1
-22.9149,-43.25044,56,Transporte Estrela Azul S/A,G1,1
-22.79134,-43.29364,57,Gire Transportes Ltda.,G2,1
-22.79134,-43.2963,57,Gire Transportes Ltda.,G2,1
-22.79614,-43.2963,57,Gire Transportes Ltda.,G2,1
-22.79614,-43.29364,57,Gire Transportes Ltda.,G2,1
-22.79134,-43.29364,57,Gire Transportes Ltda.,G2,1
-22.79403,-43.41771,58,Grupo Ponte Coberta,NA,NA
-22.79403,-43.41958,58,Grupo Ponte Coberta,NA,NA
-22.79597,-43.41958,58,Grupo Ponte Coberta,NA,NA
-22.79597,-43.41771,58,Grupo Ponte Coberta,NA,NA
-22.79403,-43.41771,58,Grupo Ponte Coberta,NA,NA
-22.81383,-43.38217,59,Viacao Pavunense S/A,G4,1
-22.81383,-43.38283,59,Viacao Pavunense S/A,G4,1
-22.81452,-43.38283,59,Viacao Pavunense S/A,G4,1
-22.81452,-43.38217,59,Viacao Pavunense S/A,G4,1
-22.81383,-43.38217,59,Viacao Pavunense S/A,G4,1
